id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
33150,0,0,3.1,20,0.0,4,0.0,0.0,0,1
33156,1,1,9.12,20,0.24,0,131.2,8.8,0,0
33173,1,0,9.93,26,1.69,0,52.8,3.9,0,1
33204,1,1,9.11,17,1.49,1,64.8,5.0,2,0
33359,1,0,9.67,16,1.62,0,15.7,1.1,0,1
33453,1,1,9.1,15,1.42,0,66.2,7.1,0,0
33534,1,0,9.1,21,1.84,0,65.0,2.8,0,0
33572,1,1,9.1,21,0.42,1,23.8,2.8,0,0
33653,1,1,9.09,22,0.04,0,148.2,7.3,0,0
33835,1,0,6.24,15,0.0,0,3.4,0.3,0,1
33879,1,0,9.09,21,0.13,0,47.1,3.6,0,0
33887,0,0,3.22,23,0.0,0,0.0,0.0,0,1
34055,1,1,9.08,10,1.18,0,80.2,3.3,0,0
34074,1,1,9.08,22,0.05,0,13.0,1.1,0,0
34075,0,0,3.98,0,0.41,0,0.0,0.0,0,1
34143,1,1,9.08,10,1.11,0,25.7,1.2,0,0
34175,0,0,6.7,22,0.0,0,13.3,0.5,0,1
34220,1,1,9.08,15,1.13,0,89.2,2.7,0,0
34388,1,0,9.07,16,1.64,0,80.3,5.5,0,0
34404,1,1,9.07,15,1.31,0,92.1,9.1,0,0
34494,1,1,9.07,10,1.24,0,0.2,0.0,0,0
34582,1,0,9.07,21,0.12,0,62.2,5.2,0,0
34691,1,1,9.07,20,1.8,0,59.2,2.6,0,0
34974,1,1,9.06,15,1.24,2,10.0,1.6,0,0
35153,1,1,9.05,15,1.16,0,43.7,3.8,0,0
35206,0,0,3.67,23,0.0,0,0.0,0.0,0,1
35294,1,0,9.05,22,1.03,0,16.6,0.5,0,0
35322,0,0,2.58,0,1.4,0,0.0,0.0,5,1
35379,1,1,9.05,26,1.28,0,93.3,7.0,0,0
35410,1,1,9.05,17,1.63,0,58.1,3.7,0,0
35528,1,0,7.76,18,0.0,0,56.0,2.2,0,1
35634,1,1,9.04,20,0.02,0,87.7,21.3,0,0
35688,1,1,9.04,21,0.31,0,108.5,6.7,0,0
35873,1,0,5.32,15,0.0,0,57.6,3.0,0,1
36098,1,1,9.03,17,1.64,0,36.7,3.1,0,0
36112,1,0,9.03,12,0.79,0,85.4,4.9,0,0
36148,0,0,2.61,17,1.73,0,0.0,0.0,0,1
36288,1,0,9.02,21,0.52,1,122.5,7.9,0,0
36383,1,1,9.02,10,1.05,0,17.3,0.9,0,0
36448,1,0,9.02,9,0.21,0,13.4,1.1,0,0
36458,1,1,2.59,16,1.74,0,0.0,0.0,0,1
36579,1,0,9.01,21,0.28,0,53.3,2.3,0,0
36590,1,1,7.21,19,0.0,0,45.3,2.8,0,1
36952,1,1,9.0,126,0.24,0,461.8,64.9,0,0
36971,0,0,4.17,25,0.0,1,0.0,0.0,0,1
37098,1,0,6.8,26,0.0,0,65.6,1.9,0,1
37106,1,0,3.66,12,0.0,2,0.0,0.0,0,1
37282,1,1,8.99,19,1.76,0,111.9,6.1,0,0
37309,0,0,3.71,0,0.0,0,0.0,0.0,7,1
37525,0,0,3.01,0,0.0,0,0.0,0.0,0,1
37632,1,1,8.98,22,1.74,0,14.5,0.6,0,0
37761,1,0,4.07,19,0.0,0,0.0,0.0,0,1
37850,1,1,8.98,32,1.52,0,80.6,7.0,0,0
37861,1,0,8.98,22,0.71,1,112.7,5.1,0,0
38154,1,0,8.98,21,1.72,2,22.2,2.9,0,0
38286,1,0,4.59,23,0.0,1,11.2,0.5,0,1
38288,1,1,8.97,10,1.19,0,109.4,10.8,0,0
38403,0,0,5.8,15,0.0,0,3.5,0.2,0,1
38473,1,1,8.96,10,1.27,2,11.3,0.8,0,0
38491,1,0,8.96,25,0.25,0,35.4,2.4,0,0
38564,0,0,8.96,25,0.29,0,102.5,20.1,0,0
38662,1,1,8.96,24,1.12,1,14.2,0.9,0,0
38757,1,1,8.96,12,0.1,0,26.7,2.0,0,0
38954,1,1,8.95,40,1.17,0,139.9,12.9,0,0
39098,1,0,5.4,14,0.0,0,19.4,1.1,0,1
39162,1,1,8.95,12,0.3,0,18.7,0.7,0,0
39229,1,1,8.95,18,1.97,3,71.9,9.9,0,0
39248,1,0,8.95,12,1.06,0,59.7,5.2,0,0
39267,1,0,5.05,22,0.0,0,8.2,0.7,0,1
39273,1,0,7.71,24,0.0,0,30.2,1.0,0,1
39358,1,0,6.05,21,0.0,0,13.0,0.9,0,1
39360,1,1,8.94,22,1.18,0,166.6,6.7,0,0
39429,1,1,8.94,21,0.52,0,128.2,17.3,0,0
39572,1,1,8.39,12,0.0,0,61.3,12.5,0,1
39734,1,1,8.93,10,1.26,1,15.9,2.6,0,0
39797,1,1,8.93,18,1.97,0,52.6,17.1,0,0
39882,1,0,5.28,11,0.0,4,19.0,1.9,4,1
40152,1,0,8.67,22,0.0,0,78.3,6.2,0,1
40191,1,0,6.82,29,0.0,0,59.3,1.4,0,1
40249,0,0,5.12,0,0.0,7,18.4,1.4,2,1
40272,1,1,8.9,15,1.67,1,43.1,1.8,0,0
40345,1,1,8.9,15,1.26,0,18.5,2.0,0,0
40370,1,0,8.9,22,0.73,0,29.7,1.5,0,0
40399,1,0,7.05,26,0.0,0,13.6,1.1,0,1
40452,1,0,8.9,21,1.68,3,44.8,6.9,0,0
40484,1,0,8.9,20,1.67,4,121.4,11.8,0,0
40524,1,0,8.9,20,1.58,0,106.3,3.9,0,0
40554,0,0,6.07,24,0.0,0,6.9,0.6,0,1
40557,1,0,8.9,21,0.54,0,79.3,7.8,0,0
40569,1,0,7.5,22,0.99,0,91.3,5.0,0,1
40646,1,1,8.9,22,1.97,0,33.4,10.1,0,0
40663,1,1,8.9,20,1.59,0,3.9,0.9,0,0
40794,0,0,2.21,14,1.87,0,0.0,0.0,1,1
40818,1,0,8.9,21,0.4,1,98.6,3.6,0,0
40947,1,1,8.89,18,1.79,0,64.2,5.8,0,0
41040,0,0,6.14,10,0.0,0,1.2,0.1,4,1
41094,0,0,2.35,18,0.0,0,0.0,0.0,0,1
41143,1,0,4.9,13,0.0,3,17.0,1.2,0,1
41154,1,1,9.18,24,1.35,0,5.9,3.2,0,1
41179,1,1,8.88,22,0.01,0,17.6,2.1,0,0
41650,1,0,7.14,17,0.0,0,23.2,3.3,0,1
41652,1,0,8.88,8,1.02,0,33.3,2.3,0,0
41705,1,1,5.74,18,0.0,0,1.2,0.1,0,1
41824,1,0,5.75,15,0.0,0,10.8,0.8,0,1
41917,1,0,9.21,19,1.53,0,30.5,2.4,0,1
42033,1,0,8.87,22,0.01,0,37.2,2.8,0,0
42134,1,0,8.87,20,1.24,0,12.5,2.9,0,0
42216,1,0,8.87,17,1.08,0,18.6,5.7,0,0
42460,1,0,8.86,22,0.02,0,37.6,7.8,0,0
42658,1,1,5.22,18,0.0,0,43.3,3.9,0,1
42741,1,0,8.86,61,1.61,1,440.6,66.1,0,0
42777,1,0,8.86,12,0.99,0,16.1,1.6,0,0
42829,1,1,8.86,21,0.42,0,75.4,3.0,0,0
42865,1,1,7.83,18,0.0,0,15.6,1.0,0,1
43323,1,0,8.84,22,0.02,2,20.3,2.3,0,0
43827,1,1,9.53,14,1.43,0,107.4,4.4,0,1
43841,1,1,8.82,15,1.32,0,53.8,3.7,0,0
43927,0,0,2.31,21,0.0,1,0.0,0.0,0,1
44000,1,1,8.82,16,1.92,0,22.9,0.9,0,0
44085,1,1,8.81,20,0.1,0,38.6,3.3,0,0
44089,1,1,2.84,22,0.0,1,0.0,0.0,0,1
44109,1,0,6.41,40,0.0,0,57.2,4.3,0,1
44241,0,0,5.64,15,0.0,0,12.5,0.9,0,1
44264,1,1,8.81,22,0.11,0,87.0,3.7,0,0
44328,1,1,8.81,15,1.26,0,5.4,0.5,0,0
44421,1,0,7.92,22,0.0,0,43.3,2.1,0,1
44451,1,1,2.29,0,0.6,0,0.0,0.0,4,1
44456,1,0,8.8,21,0.31,1,50.3,3.5,0,0
44492,1,1,8.8,22,1.72,1,80.1,6.4,0,0
44494,1,1,6.82,21,0.0,0,68.2,4.0,0,1
44532,1,0,8.8,21,0.35,0,6.2,0.2,0,0
44574,1,1,8.8,19,1.83,0,26.0,0.9,0,0
44629,0,0,3.43,14,0.0,1,0.0,0.0,0,1
44664,1,1,5.65,16,0.0,0,1.2,0.2,0,1
44694,1,1,8.79,44,0.04,0,217.6,33.2,0,0
44741,1,0,8.16,22,0.0,0,53.7,2.7,0,1
44815,1,0,3.4,0,0.71,0,0.0,0.0,7,1
44831,1,1,5.66,19,0.0,0,29.9,1.5,0,1
44861,1,1,7.65,22,0.0,0,25.0,2.2,0,1
44954,1,0,8.79,21,0.1,0,13.8,0.9,0,0
45039,1,0,3.84,23,0.26,0,0.0,0.0,0,1
45342,1,0,8.76,12,0.0,0,24.1,1.9,0,1
45383,1,1,8.78,12,0.2,0,50.2,4.3,0,0
45534,1,0,8.6,20,0.0,0,89.2,5.5,0,1
45594,1,1,8.77,10,1.17,0,4.0,0.1,0,0
45653,1,1,2.68,21,0.0,0,0.0,0.0,0,1
45749,1,1,8.77,15,1.75,0,6.4,0.3,0,0
45841,1,1,8.76,20,1.15,0,130.5,6.4,0,0
45884,1,0,8.76,21,0.17,0,38.6,3.9,0,0
45923,1,1,7.96,17,0.0,0,23.8,2.0,0,1
46173,1,1,8.75,15,1.83,0,38.0,2.7,0,0
46210,0,0,2.18,14,0.0,0,0.0,0.0,0,1
46288,1,1,8.91,11,0.12,0,57.3,3.0,0,1
46319,1,0,6.52,24,0.0,0,58.0,5.7,0,1
46360,1,0,8.75,20,1.12,0,23.2,1.3,0,0
46371,0,0,3.47,19,0.0,0,0.0,0.0,0,1
46396,1,0,8.75,21,0.42,0,30.4,4.2,0,0
46418,1,1,8.75,10,1.22,0,122.4,23.0,0,0
46453,1,0,2.61,16,0.0,0,0.0,0.0,0,1
46525,1,0,8.09,25,0.0,0,97.0,2.1,0,1
46553,0,0,3.16,0,0.9,0,0.0,0.0,3,1
46796,1,1,2.33,22,0.65,0,0.0,0.0,0,1
46903,0,0,6.04,20,0.0,0,1.4,0.0,0,1
47023,1,0,8.73,21,0.34,0,43.4,2.3,0,0
47092,1,1,2.75,0,0.0,0,0.0,0.0,1,1
47141,1,1,8.73,26,1.88,2,73.7,9.2,0,0
47377,1,1,8.73,10,1.4,0,8.4,0.5,0,0
47383,1,0,6.53,19,0.0,0,44.6,4.9,0,1
47453,0,0,3.59,0,0.0,0,0.0,0.0,2,1
47641,1,0,2.65,19,0.0,1,0.0,0.0,0,1
47731,1,0,4.35,23,0.0,0,8.4,0.8,0,1
47771,1,0,8.72,21,0.23,0,39.5,2.7,0,0
47810,1,1,8.72,24,1.58,0,169.8,22.2,0,0
47825,1,0,2.46,0,1.57,0,0.0,0.0,5,1
47916,1,1,8.72,19,1.84,0,81.6,3.9,0,0
48012,1,0,6.04,19,0.0,0,24.2,8.5,0,1
48024,1,1,8.71,10,1.24,0,6.4,0.3,0,0
48128,1,1,8.71,16,1.62,0,44.8,2.8,0,0
48206,1,1,8.71,17,1.94,0,8.1,1.1,0,0
48238,1,0,6.07,26,0.0,2,32.8,2.9,0,1
48342,1,1,8.71,10,1.16,0,27.0,1.4,0,0
48576,1,1,8.7,16,1.69,0,36.9,4.3,0,0
48633,1,0,6.52,26,0.0,0,61.4,5.5,0,1
48655,1,1,8.7,10,1.07,0,18.3,5.4,0,0
48728,1,1,8.7,12,0.08,1,220.0,62.5,0,0
48939,1,0,8.69,8,1.07,0,2.2,0.2,0,0
49107,1,1,8.69,20,1.65,0,129.7,19.9,0,0
49230,0,0,3.33,21,0.67,0,0.0,0.0,0,1
49255,1,0,6.4,24,0.0,0,37.9,2.4,0,1
49367,1,0,6.9,26,0.0,0,38.3,3.0,0,1
49413,1,0,1.95,0,0.0,0,0.0,0.0,0,1
49437,1,1,8.68,22,1.03,0,10.8,0.6,0,0
49446,1,1,4.79,15,0.0,0,6.2,0.7,0,1
49502,0,0,3.41,21,0.59,1,0.0,0.0,0,1
49549,1,0,7.79,17,0.0,1,29.3,2.1,0,1
49645,1,1,7.04,17,0.0,0,11.2,0.9,0,1
49685,0,0,2.13,0,1.86,0,0.0,0.0,2,1
49742,1,1,8.68,20,0.05,0,9.6,0.5,0,0
49920,1,1,2.56,23,0.0,1,0.0,0.0,0,1
49969,1,1,8.67,24,0.88,0,53.5,3.6,0,0
50134,0,0,4.41,21,0.0,0,17.2,2.2,0,1
50184,0,0,6.48,15,0.0,0,13.8,0.8,0,1
50262,0,0,2.17,22,1.81,0,0.0,0.0,0,1
50270,0,0,2.42,22,0.0,0,0.0,0.0,0,1
50405,0,0,3.12,23,0.02,0,0.0,0.0,0,1
50430,1,1,8.67,20,1.03,0,60.0,4.1,0,0
50639,1,0,8.64,22,0.0,0,99.9,8.2,0,1
50654,1,1,8.66,10,1.24,0,4.5,0.8,0,0
50716,1,1,8.66,12,0.13,0,122.3,8.3,0,0
51037,1,1,8.65,8,1.36,0,2.8,0.5,0,0
51040,1,1,8.65,55,0.08,0,135.6,12.0,0,0
51068,1,0,8.65,18,1.52,1,20.8,1.4,1,0
51127,1,0,5.3,20,0.0,3,25.5,2.2,2,1
51278,1,1,8.65,15,1.18,0,56.6,5.7,0,0
51338,1,1,8.65,22,1.41,0,81.4,4.6,0,0
51407,1,1,8.65,15,1.18,1,81.1,5.3,0,0
51553,1,1,8.65,21,1.87,1,77.0,3.8,0,0
51561,1,1,8.65,12,0.24,0,60.7,2.2,0,0
51564,1,0,8.65,13,0.13,0,29.2,1.2,0,0
51628,0,0,8.65,25,0.2,0,8.8,0.8,0,0
51677,1,0,8.65,22,0.01,0,99.5,10.1,0,0
51706,1,0,8.64,18,1.72,0,60.1,5.6,0,0
51727,1,1,8.64,22,1.18,0,13.9,1.0,0,0
51760,1,1,8.64,8,1.43,0,115.4,6.1,0,0
51809,1,0,8.64,30,0.07,0,188.1,7.8,0,0
51837,0,0,1.91,0,0.09,0,0.0,0.0,2,1
51884,1,0,8.64,12,0.99,1,85.9,4.6,0,0
51900,0,0,5.56,16,0.0,1,47.1,2.0,0,1
51946,1,1,8.64,21,0.4,0,111.9,12.0,0,0
52035,0,0,2.09,0,0.0,0,0.0,0.0,6,1
52098,1,0,6.48,16,0.0,5,13.1,0.6,0,1
52218,1,1,7.36,15,0.0,0,143.7,20.5,0,1
52695,1,0,6.76,21,0.0,0,8.8,4.9,0,1
52971,1,1,8.62,13,1.73,0,49.3,6.2,0,0
53009,1,0,8.0,21,0.0,0,49.6,2.5,0,1
53115,1,0,6.03,20,0.0,0,27.7,1.5,0,1
53129,1,1,8.62,8,1.04,0,26.5,1.2,0,0
53143,1,0,8.62,15,0.07,0,8.1,0.4,0,0
53153,0,0,3.38,22,0.0,0,0.0,0.0,0,1
53208,1,1,8.61,21,0.36,0,70.7,4.7,0,0
53267,1,0,8.61,22,1.04,0,34.4,6.1,0,0
53380,0,0,2.68,0,0.0,1,0.0,0.0,6,1
53522,1,1,5.66,18,0.0,1,28.5,3.4,0,1
53529,0,0,3.04,16,0.0,2,0.0,0.0,0,1
53613,1,0,5.67,33,0.0,0,78.0,3.3,0,1
53662,1,0,3.58,13,0.0,0,0.0,0.0,0,1
53802,1,1,8.6,25,0.41,0,63.2,5.7,0,0
53833,1,1,8.6,25,0.07,0,61.5,3.8,0,0
53895,0,0,6.87,27,0.0,1,62.9,2.5,0,1
53964,0,0,5.67,19,0.0,0,17.6,0.9,0,1
53971,1,1,8.6,10,1.26,0,60.0,3.0,0,0
54069,1,0,8.6,19,0.88,0,15.6,1.5,0,0
54159,1,1,8.59,10,1.38,0,12.0,1.2,0,0
54216,1,1,3.24,13,0.0,0,0.0,0.0,0,1
54446,1,1,8.76,14,1.47,1,26.9,4.1,0,1
54545,1,0,8.59,20,1.22,0,6.5,0.7,0,0
54723,1,0,5.18,15,0.0,0,74.9,3.5,0,1
54812,1,1,8.58,22,0.9,0,20.3,0.7,0,0
54957,1,0,8.58,21,0.13,2,84.6,7.3,0,0
55026,1,1,4.87,14,0.0,0,5.5,0.3,0,1
55102,1,0,8.58,19,1.89,0,72.0,5.2,0,0
55125,0,0,4.8,18,0.0,1,10.8,1.1,0,1
55233,1,1,8.58,16,1.59,0,74.5,8.1,0,0
55414,1,0,5.1,12,0.0,0,20.1,0.7,0,1
55451,1,0,6.41,20,0.0,1,18.4,3.3,0,1
55516,1,0,8.57,20,0.25,0,111.7,12.8,0,0
55594,1,1,8.57,28,0.36,0,84.0,2.0,0,0
55674,1,0,8.57,18,0.34,0,6.6,0.7,0,0
55692,1,1,8.57,18,1.92,0,35.5,2.1,0,0
55716,1,1,8.81,14,1.04,0,105.0,11.6,0,1
55733,1,1,8.57,12,0.48,1,41.3,2.7,0,0
55741,1,1,8.57,18,0.4,1,216.8,153.5,0,0
55764,1,1,8.57,10,1.08,1,8.1,0.5,0,0
55770,0,0,2.16,22,1.72,1,0.0,0.0,0,1
55858,0,0,3.63,35,0.0,0,0.0,0.0,0,1
55896,1,1,8.56,15,1.18,2,93.5,4.5,0,0
55977,1,0,8.56,22,0.76,0,7.9,1.3,0,0
55979,1,0,8.56,21,0.31,0,16.6,1.5,0,0
56351,1,1,8.56,25,0.16,0,18.0,1.9,0,0
56443,1,0,8.56,22,1.06,0,8.6,2.3,0,0
56622,1,1,8.55,24,1.95,0,185.9,14.3,0,0
56854,1,1,8.55,16,1.72,1,58.9,9.2,0,0
56967,1,0,2.0,0,0.0,1,0.0,0.0,6,1
57007,0,0,1.85,12,1.88,0,0.0,0.0,0,1
57038,1,0,8.54,12,0.86,0,27.2,2.1,0,0
57087,1,0,2.23,0,1.62,0,0.0,0.0,0,1
57102,1,1,8.54,20,1.87,0,25.7,8.4,0,0
57381,1,1,8.54,22,0.09,0,58.2,3.9,0,0
57445,1,0,8.54,21,0.34,0,75.2,6.1,0,0
57467,1,0,8.54,22,0.71,0,9.5,0.9,0,0
57488,1,1,8.54,10,1.33,0,18.6,3.0,0,0
57495,1,0,9.26,0,1.05,0,12.7,2.4,0,1
57505,1,0,8.54,21,0.25,0,144.5,11.4,0,0
57771,1,0,8.54,20,1.1,0,74.8,9.1,0,0
57791,1,1,8.54,21,0.46,0,37.2,3.5,0,0
57808,0,0,2.36,21,1.36,0,0.0,0.0,0,1
57945,1,1,8.53,24,0.87,0,29.4,4.4,0,0
58027,1,0,8.53,12,0.89,0,106.1,6.3,0,0
58157,1,1,8.53,19,1.95,0,116.2,5.2,0,0
58158,0,0,5.77,22,0.0,6,4.4,0.3,0,1
58160,1,0,1.88,0,0.12,0,0.0,0.0,7,1
58265,1,1,7.68,21,0.0,0,33.5,4.4,0,1
58457,1,0,8.52,22,0.92,0,42.4,3.7,0,0
58462,1,0,8.96,22,1.32,0,38.7,3.2,0,1
58463,1,0,8.52,21,0.24,0,3.7,0.2,0,0
58517,1,0,8.52,22,0.81,0,55.4,3.6,0,0
58520,1,1,8.52,45,0.3,0,297.8,19.0,0,0
58624,1,1,8.52,20,1.63,0,90.4,7.5,0,0
58693,1,1,5.36,15,0.0,1,17.4,0.7,0,1
58781,1,1,8.52,17,0.27,0,69.2,4.1,0,0
58836,1,1,8.52,22,1.28,0,45.0,1.3,0,0
58884,1,0,2.54,0,0.0,0,0.0,0.0,6,1
59069,1,1,8.52,22,1.74,0,130.6,13.3,0,0
59125,1,1,8.52,15,1.2,0,140.7,13.7,0,0
59276,1,0,8.51,20,1.53,0,21.0,1.3,0,0
59378,1,1,8.51,12,1.79,0,20.0,1.0,3,0
59426,1,1,8.51,15,1.32,1,33.3,3.1,0,0
59480,1,0,2.98,24,0.0,1,0.0,0.0,0,1
59500,1,1,8.51,10,1.4,1,114.2,5.4,0,0
59619,0,0,2.53,13,0.0,0,0.0,0.0,0,1
59650,1,1,8.5,21,1.73,0,258.0,14.4,0,0
59661,1,1,2.98,21,0.84,0,0.0,0.0,0,1
59664,1,0,6.06,17,0.0,1,8.6,2.4,0,1
59685,1,1,8.96,5,0.02,0,39.3,4.9,0,1
59818,1,0,8.5,21,0.44,0,121.4,6.2,0,0
59883,0,0,8.5,25,0.05,0,88.9,6.4,0,0
59899,1,0,2.0,0,0.0,1,0.0,0.0,7,1
59943,1,1,3.72,33,0.0,0,42.5,2.6,0,1
59977,1,1,8.5,24,1.77,0,28.4,1.8,0,0
60070,1,0,2.51,15,0.0,3,0.0,0.0,0,1
60084,0,0,2.7,24,0.0,0,0.0,0.0,0,1
60250,1,1,8.5,13,1.71,0,11.6,0.7,0,0
60284,1,1,8.5,21,0.25,0,23.4,1.1,0,0
60285,1,0,8.5,22,0.05,0,102.1,7.4,0,0
60289,1,1,8.5,10,1.17,0,81.6,3.2,0,0
60343,1,1,8.5,22,1.05,0,39.2,2.3,0,0
60435,1,1,8.49,20,0.78,0,18.9,5.8,0,0
60643,0,0,1.83,0,0.17,0,3.4,0.3,0,1
60701,1,1,8.48,10,1.21,0,30.4,2.3,0,0
60896,1,1,5.72,25,0.0,0,46.8,2.0,0,1
60953,1,1,8.48,15,1.35,0,9.4,1.1,0,0
61121,1,0,4.25,14,0.0,0,8.3,0.6,0,1
61144,1,0,6.38,25,0.0,0,79.2,3.9,0,1
61213,1,0,8.48,21,0.3,0,78.6,4.5,0,0
61381,1,1,8.48,24,1.81,0,27.4,1.9,0,0
61401,1,1,5.49,20,0.0,0,5.2,0.3,3,1
61658,1,0,2.54,0,1.25,0,0.0,0.0,5,1
61686,1,1,8.47,20,0.07,0,31.9,1.4,0,0
61784,0,0,5.48,20,0.0,0,21.9,1.8,0,1
61860,0,0,5.33,12,0.0,0,9.8,0.6,1,1
61878,1,0,6.68,26,0.0,0,0.0,0.0,0,1
61979,1,0,7.65,22,0.0,0,11.6,0.4,0,1
62045,1,0,8.46,25,0.13,1,37.5,2.1,0,0
62050,1,0,8.46,28,2.59,0,170.1,7.5,0,0
62149,1,0,8.46,12,1.04,0,37.7,2.2,0,0
62312,1,1,8.46,22,0.02,0,20.7,3.1,0,0
62333,0,0,7.16,24,0.0,0,3.9,0.1,0,1
62449,0,0,5.68,15,0.0,0,2.1,0.2,0,1
62472,1,0,8.46,25,0.16,2,34.6,6.0,0,0
62480,1,1,8.46,21,0.44,1,23.0,1.1,0,0
62584,1,1,8.67,21,1.97,0,37.5,18.8,0,1
62620,0,0,8.45,25,0.21,0,2.3,0.2,0,0
62831,1,1,8.45,16,1.64,0,54.3,3.2,0,0
62852,1,1,8.45,24,0.96,0,86.7,13.4,0,0
62863,1,1,8.45,15,1.36,0,133.3,7.1,0,0
62907,1,0,8.45,21,0.5,0,57.7,2.0,0,0
63018,1,0,8.44,21,0.4,0,30.2,1.5,0,0
63194,1,0,8.44,20,1.13,0,43.3,5.4,0,0
63251,1,1,8.44,15,1.92,0,49.1,1.6,0,0
63266,1,1,2.8,19,0.0,0,0.0,0.0,0,1
63309,1,0,6.91,22,0.0,0,43.0,1.7,0,1
63319,1,1,8.44,23,1.75,0,82.1,3.3,0,0
63350,1,1,8.44,17,1.8,0,47.3,4.0,0,0
63408,1,0,8.44,25,0.05,2,100.1,19.5,0,0
63430,1,1,8.44,24,1.09,0,143.1,11.8,0,0
63492,1,1,8.44,15,1.15,0,57.2,4.0,0,0
63822,1,1,8.43,21,0.32,0,35.2,2.3,0,0
63911,1,1,8.58,26,1.55,1,114.2,5.6,0,1
63942,1,1,8.43,10,1.35,0,12.0,0.9,0,0
64072,1,0,8.43,22,0.01,0,16.3,1.1,0,0
64102,1,0,2.98,0,0.0,0,0.0,0.0,6,1
64175,0,0,5.5,19,0.0,0,18.5,1.7,0,1
64224,1,1,8.82,21,0.0,0,132.0,11.8,0,1
64327,1,0,8.58,6,0.13,0,53.5,6.0,0,1
64485,1,1,8.42,25,1.97,1,56.6,7.4,0,0
64501,0,0,2.24,21,0.0,0,0.0,0.0,0,1
64542,1,0,8.42,21,0.36,0,40.2,1.4,0,0
64602,1,0,4.35,14,0.0,1,25.7,2.3,1,1
64625,1,0,8.42,22,0.86,0,47.5,2.7,0,0
64710,1,0,8.42,28,2.55,0,196.0,19.1,0,0
64748,1,0,5.97,29,0.0,1,10.0,0.5,0,1
64797,1,0,6.01,18,0.0,0,6.4,0.4,0,1
64854,1,1,8.42,17,1.7,0,158.1,8.1,0,0
64883,1,1,8.3,22,0.0,4,86.7,6.3,0,1
65084,1,0,5.45,18,0.0,0,20.2,1.1,0,1
65158,1,1,4.85,22,0.0,0,80.4,3.9,0,1
65261,1,1,7.54,25,0.0,0,25.0,2.3,0,1
65265,1,0,7.47,21,0.0,0,21.5,1.0,0,1
65290,1,1,8.41,16,1.64,0,83.1,11.0,0,0
65452,1,0,6.73,17,0.0,0,135.4,47.7,0,1
65464,1,0,7.6,17,0.0,0,2.2,0.1,0,1
65693,1,1,8.41,22,1.95,0,121.8,6.9,0,0
65839,1,0,7.65,18,0.0,0,80.0,4.2,0,1
65963,0,0,2.0,0,0.0,0,0.0,0.0,2,1
65968,1,0,5.64,28,0.0,0,37.7,1.4,0,1
65980,1,0,8.4,22,0.02,0,12.1,1.4,0,0
66023,1,0,8.4,13,0.16,0,76.2,7.1,0,0
66024,1,0,8.4,22,1.07,0,73.3,5.7,0,0
66030,1,1,2.93,0,0.0,0,0.0,0.0,0,1
66119,1,0,8.4,20,0.79,0,12.4,0.4,0,0
66130,1,0,8.4,21,0.12,3,10.4,2.0,0,0
66137,1,1,8.4,10,1.17,1,51.3,5.1,0,0
66245,0,0,1.65,14,0.0,0,0.0,0.0,0,1
66257,0,0,2.0,0,0.0,0,0.0,0.0,0,1
66311,0,0,2.55,20,1.16,0,0.0,0.0,0,1
66319,1,0,2.01,0,0.68,1,0.0,0.0,3,1
66362,1,1,8.4,21,1.49,1,148.9,17.3,4,0
66385,1,0,5.15,17,0.0,1,0.0,0.0,0,1
66432,1,1,8.4,28,1.51,0,54.0,6.0,0,0
66442,1,1,8.4,10,1.26,0,18.7,0.8,0,0
66770,1,0,3.27,23,0.44,0,0.0,0.0,0,1
66822,1,0,8.39,21,1.75,0,12.2,1.1,0,0
66875,1,0,5.04,16,0.0,0,53.5,2.0,0,1
67076,0,0,2.06,0,0.0,1,0.0,0.0,6,1
67220,1,1,8.39,22,0.06,0,46.7,3.3,0,0
67694,1,0,5.44,14,0.0,0,0.0,0.0,0,1
67913,1,1,8.38,16,1.59,0,42.6,2.2,0,0
68027,0,0,2.52,21,0.0,0,0.0,0.0,0,1
68095,0,0,2.95,18,0.0,0,0.0,0.0,0,1
68164,1,0,8.37,19,1.9,0,99.0,11.8,0,0
68184,1,1,7.65,12,0.0,0,63.9,3.1,0,1
68320,1,1,8.37,5,1.76,0,3.2,0.4,0,0
68352,1,1,8.37,14,1.54,1,60.3,4.6,1,0
68540,1,1,8.37,12,0.45,0,123.5,7.2,0,0
68560,1,1,9.1,15,1.56,1,38.4,7.2,0,1
68711,1,0,2.76,21,0.92,0,0.0,0.0,0,1
68780,1,0,6.72,26,0.0,0,25.8,0.9,0,1
68851,1,0,8.36,18,1.66,0,29.8,2.0,0,0
69040,1,1,8.36,16,1.67,0,88.1,10.1,0,0
69117,1,0,5.43,23,0.0,2,19.8,1.2,0,1
69302,1,1,3.08,0,0.59,0,0.0,0.0,7,1
69431,1,1,8.36,28,1.66,0,113.4,5.1,0,0
69554,1,1,9.16,15,1.77,0,29.2,1.7,0,1
69577,0,0,1.93,14,1.77,2,0.0,0.0,0,1
69597,1,1,8.35,10,1.2,0,138.6,8.5,0,0
69872,1,0,8.35,21,0.55,0,18.1,3.6,0,0
69909,0,0,3.07,20,0.0,0,0.0,0.0,0,1
70187,0,0,1.89,0,0.11,0,0.0,0.0,4,1
70193,0,0,1.75,14,1.79,0,0.0,0.0,0,1
